valid;avgcosts;avgcosts1;avgcosts12;avgcosts2;goodorder;goodorder1;goodorder12;goodorder2;isbdcount;isbdcount1;isbdcount12;isbdcount2;matchcount;matchcount1;matchcount12;matchcount2;matchrate;matchrate1;matchrate12;matchrate2;
1.0;2.75924591435695;3.39191852046577;2.72340618738455;2.68998057073049;0.654066995902026;0.3;0.672098967265851;0.673702891216841;60.0;3.0;55.0;52.0;45.0;2.0;42.0;40.0;0.75;0.666666666666667;0.763636363636364;0.769230769230769;
1.0;2.94667273295269;2.99618489695024;2.94667273295269;2.94667273295269;0.58961319331695;0.680126176478105;0.58961319331695;0.579145023133482;22.0;2.0;22.0;22.0;21.0;2.0;21.0;21.0;0.954545454545455;1.0;0.954545454545455;0.954545454545455;
1.0;2.63805847457291;3.16854410276303;2.63805847457291;2.63805847457291;0.536919648798176;0.662798484052833;0.536919648798176;0.513569262060169;19.0;2.0;19.0;19.0;18.0;2.0;18.0;18.0;0.947368421052632;1.0;0.947368421052632;0.947368421052632;
0.0;2.86873540021361;3.09768813324054;2.95565291597183;2.87572152410201;0.620730854847696;0.3;0.596019187552003;0.585099453570952;16.0;3.0;11.0;11.0;15.0;2.0;13.0;11.0;0.9375;0.666666666666667;1.18181818181818;1.0;
0.0;3.06134960725948;3.10154707411581;3.06134960725948;3.05974170858522;0.412649151290736;0.3;0.412649151290736;0.397297829374125;38.0;3.0;38.0;36.0;26.0;1.0;26.0;25.0;0.684210526315789;0.333333333333333;0.684210526315789;0.694444444444444;
1.0;2.05334041854715;1.75836599513113;1.77877022358644;2.30928016342442;0.580551270962944;0.672853121120157;0.646660028666004;0.3;57.0;30.0;32.0;2.0;37.0;26.0;27.0;1.0;0.649122807017544;0.866666666666667;0.84375;0.5;
1.0;1.77330919274582;3.5;0.583971007963257;0.583971007963257;0.583830406484053;-0.0;0.916061136824145;0.916061136824145;15.0;2.0;5.0;3.0;13.0;0.0;2.0;2.0;0.866666666666667;0.0;0.4;0.666666666666667;
0.0;2.77784890170554;3.5;3.08008966276467;3.08008966276467;0.472659243983129;-0.0;0.462667190659015;0.462667190659015;66.0;2.0;44.0;42.0;24.0;0.0;7.0;7.0;0.363636363636364;0.0;0.159090909090909;0.166666666666667;
1.0;2.04631369242181;2.94033838571366;1.8911564082967;1.68132001281331;0.710342434778101;0.733080451778211;0.727718163178241;0.765972161840046;23.0;2.0;19.0;17.0;21.0;3.0;18.0;15.0;0.91304347826087;1.5;0.947368421052632;0.882352941176471;
1.0;1.96699397510724;1.11402649695737;1.96699397510724;1.96699397510724;0.812775783509584;0.939161504727207;0.812775783509584;0.802295283497588;25.0;2.0;25.0;25.0;32.0;3.0;32.0;32.0;1.28;1.5;1.28;1.28;
1.0;1.67388728435184;1.60381956375887;1.67388728435184;1.67388728435184;0.725669163479425;0.3;0.725669163479425;0.715010114002768;21.0;2.0;21.0;20.0;31.0;2.0;31.0;31.0;1.47619047619048;1.0;1.47619047619048;1.55;
1.0;1.92802487407818;1.91931961231281;2.078592062575;2.18477369608312;0.650141467975951;0.3;0.567906637570155;0.834968007022341;17.0;2.0;5.0;3.0;21.0;2.0;5.0;3.0;1.23529411764706;1.0;1.0;1.0;
1.0;2.29414232098803;2.63720133953146;2.20099718844477;2.17803907522968;0.75759311343738;0.3;0.753236343441356;0.748240862920404;39.0;2.0;33.0;31.0;45.0;2.0;40.0;38.0;1.15384615384615;1.0;1.21212121212121;1.2258064516129;
0.0;3.11372733902553;3.20205412612366;3.08299639890716;3.06598815216195;0.303894468068132;0.3;0.31995040991249;0.354875955760755;32.0;3.0;28.0;25.0;9.0;1.0;8.0;7.0;0.28125;0.333333333333333;0.285714285714286;0.28;
0.0;3.12304120509131;2.81935286043798;3.15968735831234;3.22775425788721;0.479394695373057;0.685619162000382;0.48357535180061;0.485640252362872;52.0;5.0;45.0;40.0;28.0;4.0;24.0;20.0;0.538461538461538;0.8;0.533333333333333;0.5;
0.0;2.64406677641689;2.37864509582627;2.64406677641689;2.60885838626558;0.681334462998889;0.3;0.681334462998889;0.677466452450614;18.0;6.0;18.0;18.0;12.0;2.0;12.0;10.0;0.666666666666667;0.333333333333333;0.666666666666667;0.555555555555556;
0.0;2.82380753157223;3.2757945306374;3.32889308675062;3.43509019897705;0.483105225537058;0.3;0.644970553672722;0.3;15.0;2.0;5.0;3.0;8.0;2.0;3.0;1.0;0.533333333333333;1.0;0.6;0.333333333333333;
0.0;2.94312626510741;3.180055542312;3.05075283730697;3.05075283730697;0.542942880166517;0.3;0.543507067866787;0.513560935972849;20.0;2.0;12.0;12.0;14.0;2.0;7.0;7.0;0.7;1.0;0.583333333333333;0.583333333333333;
1.0;2.61591820490155;2.92162623761763;2.61591820490155;2.54714107145712;0.634342288234157;0.3;0.634342288234157;0.611996001179365;10.0;3.0;10.0;9.0;13.0;2.0;13.0;12.0;1.3;0.666666666666667;1.3;1.33333333333333;
0.0;2.69517150795807;3.11250422990048;3.11250422990048;3.5;0.717372341576577;0.3;0.3;-0.0;19.0;2.0;5.0;3.0;12.0;2.0;2.0;0.0;0.631578947368421;1.0;0.4;0.0;
1.0;2.5410142992583;2.72138346943974;2.62495630883127;2.62495630883127;0.430185715824839;0.670587981173982;0.425373271178168;0.417540807779924;23.0;3.0;16.0;16.0;21.0;4.0;17.0;17.0;0.91304347826087;1.33333333333333;1.0625;1.0625;
0.0;3.01703225483392;3.5;3.01703225483392;3.01703225483392;0.526967094386083;-0.0;0.526967094386083;0.526967094386083;24.0;3.0;24.0;24.0;23.0;0.0;23.0;23.0;0.958333333333333;0.0;0.958333333333333;0.958333333333333;
1.0;2.9908341204987;1.31409989654494;2.9604282634544;2.9604282634544;0.525820566355789;0.3;0.50662877492044;0.450913448841929;14.0;3.0;11.0;9.0;11.0;1.0;10.0;10.0;0.785714285714286;0.333333333333333;0.909090909090909;1.11111111111111;
0.0;2.63234718462338;3.5;2.63234718462338;2.63234718462338;0.721629379134331;-0.0;0.721629379134331;0.721629379134331;18.0;2.0;18.0;18.0;13.0;0.0;13.0;13.0;0.722222222222222;0.0;0.722222222222222;0.722222222222222;
0.0;3.07615021372705;3.5;3.14852080751486;3.14852080751486;0.459110921716034;-0.0;0.504879509919159;0.504879509919159;75.0;2.0;45.0;43.0;53.0;0.0;30.0;30.0;0.706666666666667;0.0;0.666666666666667;0.697674418604651;
0.0;3.15731401832146;3.5;3.15731401832146;3.15731401832146;0.493614549301416;-0.0;0.494513147600262;0.494513147600262;51.0;3.0;42.0;39.0;9.0;0.0;9.0;9.0;0.176470588235294;0.0;0.214285714285714;0.230769230769231;
1.0;2.09425882807385;2.44683752441991;1.82433647604928;1.72058630132084;0.470085809726646;0.773318567281651;0.547260212210287;0.579734483896226;28.0;3.0;23.0;20.0;18.0;2.0;14.0;12.0;0.642857142857143;0.666666666666667;0.608695652173913;0.6;
1.0;2.02011026546866;1.96493599551799;2.12714324443623;2.12714324443623;0.755267382714613;0.859966788090724;0.757867004319885;0.75138397788928;50.0;3.0;38.0;38.0;93.0;4.0;73.0;73.0;1.86;1.33333333333333;1.92105263157895;1.92105263157895;
1.0;2.704046385724;3.0722201584823;2.69145473830601;2.67428676683997;0.627959098909947;0.67892207051527;0.631834388570228;0.626397244861184;51.0;2.0;37.0;36.0;41.0;4.0;27.0;25.0;0.803921568627451;2.0;0.72972972972973;0.694444444444444;
0.0;2.25645023104328;3.5;2.25645023104328;2.25645023104328;0.613445007823302;-0.0;0.613445007823302;0.613445007823302;26.0;2.0;21.0;21.0;12.0;0.0;12.0;12.0;0.461538461538462;0.0;0.571428571428571;0.571428571428571;
0.0;2.71815881902971;2.71815881902971;3.5;3.5;0.317659144082878;0.317659144082878;0.3;0.3;38.0;38.0;0.0;0.0;9.0;9.0;0.0;0.0;0.236842105263158;0.236842105263158;0.0;0.0;
1.0;2.19159936321784;1.99525891364424;2.19159936321784;2.20562368104452;0.583140171077355;0.3;0.583140171077355;0.56862014772031;45.0;2.0;45.0;43.0;30.0;2.0;30.0;28.0;0.666666666666667;1.0;0.666666666666667;0.651162790697674;
0.0;2.43972826357748;2.43972826357748;3.5;3.5;0.452030523352449;0.452030523352449;0.3;0.3;13.0;13.0;0.0;0.0;9.0;9.0;0.0;0.0;0.692307692307692;0.692307692307692;0.0;0.0;
1.0;2.51692081349283;2.31213850950918;2.51692081349283;2.51692081349283;0.733525245051295;0.874508474368666;0.733525245051295;0.723251775910442;21.0;2.0;21.0;21.0;31.0;4.0;31.0;31.0;1.47619047619048;2.0;1.47619047619048;1.47619047619048;
0.0;2.89288864528401;3.37548142849774;2.92479070564148;2.90976768154627;0.514708132091494;0.3;0.547964064174294;0.542200927175088;39.0;3.0;33.0;31.0;36.0;1.0;31.0;30.0;0.923076923076923;0.333333333333333;0.939393939393939;0.967741935483871;
0.0;3.05818577497888;3.5;3.1350044261451;3.1350044261451;0.420430669685608;-0.0;0.410463237324197;0.410463237324197;40.0;2.0;36.0;34.0;30.0;0.0;25.0;25.0;0.75;0.0;0.694444444444444;0.735294117647059;
1.0;2.89699244254006;1.88107774402617;2.80549284197301;3.26770039094642;0.540647284474156;0.3;0.699068541937722;0.640247023099785;38.0;2.0;5.0;3.0;52.0;2.0;6.0;4.0;1.36842105263158;1.0;1.2;1.33333333333333;
1.0;1.93614417080442;1.8702448514378;1.93614417080442;1.93614417080442;0.827153996349892;0.3;0.827153996349892;0.810519121882358;14.0;4.0;14.0;12.0;9.0;2.0;9.0;9.0;0.642857142857143;0.5;0.642857142857143;0.75;
0.0;3.27977918277296;3.27977918277296;3.5;3.5;0.404361622647728;0.404361622647728;0.3;0.3;11.0;11.0;0.0;0.0;10.0;10.0;0.0;0.0;0.909090909090909;0.909090909090909;0.0;0.0;
1.0;2.79800481908438;2.82949942834931;2.82949942834931;3.5;0.535760910784247;0.495481846713648;0.495481846713648;-0.0;28.0;23.0;24.0;1.0;22.0;18.0;18.0;0.0;0.785714285714286;0.782608695652174;0.75;0.0;
1.0;2.74433702925592;2.15261599414571;2.71588095988259;2.756585569551;0.598478699750143;0.781108369072946;0.595598609330856;0.60017755581289;59.0;3.0;39.0;37.0;86.0;6.0;65.0;59.0;1.45762711864407;2.0;1.66666666666667;1.59459459459459;
1.0;1.98888464834969;3.46406873474978;1.83980335435676;1.83980335435676;0.640161937470736;0.3;0.652816081376467;0.641311422944225;22.0;4.0;19.0;19.0;16.0;1.0;14.0;14.0;0.727272727272727;0.25;0.736842105263158;0.736842105263158;
1.0;1.84931301098904;2.38267699310785;1.94841397513988;1.88588753504361;0.710784492878604;0.617492235498855;0.734742298628152;0.785316059846367;39.0;5.0;32.0;28.0;56.0;6.0;47.0;42.0;1.43589743589744;1.2;1.46875;1.5;
1.0;1.69893656094723;3.19818582950404;2.10848555718492;1.56363542102535;0.793951334334946;0.3;0.838284658146704;0.931731055826206;25.0;2.0;5.0;3.0;25.0;2.0;6.0;4.0;1.0;1.0;1.2;1.33333333333333;
1.0;2.90603095295812;3.5;2.9001566907835;2.9001566907835;0.569515097720363;-0.0;0.566860821236161;0.566860821236161;56.0;3.0;53.0;53.0;50.0;0.0;49.0;49.0;0.892857142857143;0.0;0.924528301886792;0.924528301886792;
1.0;1.68475450175326;1.47381263269993;1.68475450175326;1.71991147992882;0.69281319151686;0.3;0.69281319151686;0.675145741607301;17.0;2.0;17.0;15.0;14.0;2.0;14.0;12.0;0.823529411764706;1.0;0.823529411764706;0.8;
0.0;3.00118780745544;3.41024018632293;3.20849419196646;3.20849419196646;0.499440322972449;0.638060504130564;0.436513722520627;0.450249291116975;65.0;3.0;45.0;45.0;27.0;2.0;16.0;16.0;0.415384615384615;0.666666666666667;0.355555555555556;0.355555555555556;
0.0;2.65996812173462;3.5;3.5;3.5;0.3;-0.0;-0.0;-0.0;18.0;2.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0555555555555556;0.0;0.0;0.0;
1.0;1.9758935999572;3.5;1.67252626852217;1.67252626852217;0.582546848172653;-0.0;0.581214108880789;0.581214108880789;32.0;2.0;24.0;24.0;18.0;0.0;14.0;14.0;0.5625;0.0;0.583333333333333;0.583333333333333;
0.0;3.113533647888;3.5;3.113533647888;3.113533647888;0.495758006803427;-0.0;0.495758006803427;0.495758006803427;41.0;3.0;41.0;41.0;22.0;0.0;22.0;22.0;0.536585365853659;0.0;0.536585365853659;0.536585365853659;
0.0;2.5631278172669;2.4022270157161;2.45569164679868;2.52697782157546;0.651265712176299;0.72857515132075;0.727452717946949;0.693955925936862;33.0;23.0;28.0;5.0;16.0;8.0;14.0;6.0;0.484848484848485;0.347826086956522;0.5;1.2;
0.0;2.17370608948767;3.5;2.19948814464014;2.19948814464014;0.614891663866799;-0.0;0.625019896271291;0.625019896271291;40.0;4.0;30.0;27.0;19.0;0.0;14.0;14.0;0.475;0.0;0.466666666666667;0.518518518518518;
1.0;0.99688177562936;0.99688177562936;0.99688177562936;3.5;0.736049967366409;0.790941733874119;0.790941733874119;-0.0;18.0;16.0;18.0;2.0;15.0;15.0;15.0;0.0;0.833333333333333;0.9375;0.833333333333333;0.0;
0.0;3.06553452000721;3.5;3.06553452000721;3.06553452000721;0.429408189318799;-0.0;0.429408189318799;0.429408189318799;13.0;2.0;13.0;13.0;10.0;0.0;10.0;10.0;0.769230769230769;0.0;0.769230769230769;0.769230769230769;
0.0;3.14330849169302;2.99771874212593;3.14330849169302;3.09934719585949;0.538062985549512;0.674073511744401;0.538062985549512;0.453381145308189;15.0;4.0;11.0;11.0;14.0;8.0;14.0;11.0;0.933333333333333;2.0;1.27272727272727;1.0;
1.0;2.10025785894439;2.61157554452983;2.60680237577523;2.60322249920928;0.652957930706154;0.72341763390905;0.728296333213774;0.717643031724962;16.0;2.0;6.0;4.0;21.0;3.0;7.0;4.0;1.3125;1.5;1.16666666666667;1.0;
0.0;2.72576006159505;2.91955625095425;2.72576006159505;2.71495883219761;0.529093036751735;0.3;0.529093036751735;0.523804220609523;42.0;2.0;42.0;42.0;54.0;2.0;54.0;53.0;1.28571428571429;1.0;1.28571428571429;1.26190476190476;
1.0;1.94524965865471;1.82343773545818;1.94524965865471;1.8700887849718;0.811099526952402;0.848408549730811;0.811099526952402;0.752201057766833;15.0;3.0;15.0;15.0;21.0;4.0;21.0;20.0;1.4;1.33333333333333;1.4;1.33333333333333;
1.0;2.49629861168611;3.38997983445021;2.38723914402794;2.33948958734117;0.592684143397128;0.3;0.617854452604752;0.614628889395273;33.0;2.0;28.0;26.0;25.0;1.0;22.0;21.0;0.757575757575758;0.5;0.785714285714286;0.807692307692308;
0.0;2.61513336772225;3.5;2.61513336772225;2.61513336772225;0.572710354608882;-0.0;0.572710354608882;0.572710354608882;32.0;4.0;32.0;29.0;12.0;0.0;12.0;12.0;0.375;0.0;0.375;0.413793103448276;
1.0;1.91521157663553;1.00384829844788;1.52233828409584;1.41297152473374;0.711653060602104;0.937209937878167;0.779435593081091;0.748900689548189;16.0;2.0;11.0;11.0;16.0;4.0;10.0;9.0;1.0;2.0;0.909090909090909;0.818181818181818;
1.0;2.64243590967025;2.63751301687801;2.65196208949217;2.68663986376615;0.600363999934884;0.651602118005346;0.607654011672855;0.709360101781167;27.0;12.0;16.0;4.0;25.0;12.0;17.0;5.0;0.925925925925926;1.0;1.0625;1.25;
1.0;2.39816652971105;2.56789473160281;2.32083867578263;2.28808540218606;0.626085010845991;0.392029274422238;0.65731847343784;0.670794209528496;62.0;3.0;47.0;45.0;43.0;4.0;35.0;33.0;0.693548387096774;1.33333333333333;0.74468085106383;0.733333333333333;
1.0;2.09185411966873;2.8855866469078;2.63299056977559;2.46459318502077;0.687482355075323;0.3;0.4351685640823;0.829791085038228;32.0;2.0;6.0;4.0;44.0;2.0;5.0;3.0;1.375;1.0;0.833333333333333;0.75;
0.0;3.5;3.5;3.5;3.5;-0.0;-0.0;-0.0;-0.0;12.0;2.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1.0;1.39986342855947;2.98346727075935;1.61999556051034;1.27912763294809;0.879977806269594;0.3;0.485387948174306;0.903949925654135;22.0;2.0;4.0;2.0;41.0;1.0;5.0;4.0;1.86363636363636;0.5;1.25;2.0;
0.0;3.0707926512671;3.28950870232845;3.060892579682;3.04010929580505;0.514653194074371;0.3;0.554277749280936;0.545581052723854;26.0;3.0;23.0;21.0;28.0;2.0;24.0;22.0;1.07692307692308;0.666666666666667;1.04347826086957;1.04761904761905;
1.0;2.52600161783742;0.691543808662218;2.32114211703194;2.32114211703194;0.544741961368764;0.3;0.548029878365008;0.516823179253701;70.0;3.0;46.0;44.0;26.0;1.0;16.0;16.0;0.371428571428571;0.333333333333333;0.347826086956522;0.363636363636364;
0.0;3.08005141390693;2.32494382661859;2.83996572217401;3.09747666995171;0.21599672922077;0.3;0.0397562677474327;0.0505791235293912;42.0;3.0;33.0;30.0;5.0;1.0;3.0;2.0;0.119047619047619;0.333333333333333;0.0909090909090909;0.0666666666666667;
1.0;3.14146362914481;3.5;3.21594525751749;3.21594525751749;0.322206759865791;-0.0;0.287063065754183;0.287063065754183;58.0;3.0;43.0;40.0;26.0;0.0;16.0;16.0;0.448275862068966;0.0;0.372093023255814;0.4;
0.0;2.9557302796647;3.19783189183421;3.23092372596134;3.23919668449312;0.440267795315492;0.645522048783655;0.337050329748981;0.275123428358195;52.0;4.0;23.0;19.0;37.0;3.0;15.0;12.0;0.711538461538462;0.75;0.652173913043478;0.631578947368421;
1.0;1.72602268353607;0.878130855192326;1.43129402161444;1.43129402161444;0.58175917427765;0.3;0.607581416556282;0.565010300982524;17.0;2.0;13.0;13.0;11.0;1.0;9.0;9.0;0.647058823529412;0.5;0.692307692307692;0.692307692307692;
1.0;2.84965358517616;3.02044208045632;2.84965358517616;2.84965358517616;0.493072837001165;0.0405460431263727;0.493072837001165;0.494714324055141;61.0;3.0;61.0;61.0;64.0;3.0;64.0;64.0;1.04918032786885;1.0;1.04918032786885;1.04918032786885;
0.0;2.9533878919883;3.12545052018337;3.12545052018337;3.5;0.556122450215335;0.3;0.3;-0.0;26.0;2.0;4.0;2.0;16.0;2.0;2.0;0.0;0.615384615384615;1.0;0.5;0.0;
0.0;2.92980495491968;3.5;3.24986903260186;3.24986903260186;0.502298453080567;-0.0;0.515839483508124;0.515839483508124;46.0;3.0;25.0;23.0;14.0;0.0;7.0;7.0;0.304347826086957;0.0;0.28;0.304347826086957;
0.0;2.82029623650903;3.5;2.88906837519755;2.88906837519755;0.557892128902833;-0.0;0.527854390021393;0.527854390021393;45.0;2.0;37.0;35.0;30.0;0.0;20.0;20.0;0.666666666666667;0.0;0.540540540540541;0.571428571428571;
0.0;3.08143004344526;3.5;3.05539650459679;3.05539650459679;0.396772805565641;-0.0;0.371639914165435;0.371639914165435;31.0;3.0;24.0;22.0;12.0;0.0;9.0;9.0;0.387096774193548;0.0;0.375;0.409090909090909;
1.0;2.85644601638979;2.8128338749346;2.83121307035025;2.81389228057317;0.56325637326129;0.718360665689235;0.570791511603992;0.581987090666237;46.0;4.0;41.0;41.0;44.0;4.0;39.0;38.0;0.956521739130435;1.0;0.951219512195122;0.926829268292683;
1.0;0.971791882906848;0.971791882906848;3.5;3.5;0.707026265996349;0.707026265996349;0.3;0.3;6.0;6.0;0.0;0.0;6.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.0;2.87865013177683;3.5;2.87026975453094;2.87026975453094;0.55997752205671;-0.0;0.47885549640324;0.47885549640324;71.0;2.0;53.0;52.0;38.0;0.0;26.0;26.0;0.535211267605634;0.0;0.490566037735849;0.5;
1.0;1.43409909388418;1.36744020340154;1.4230146549652;1.29815415684568;0.856005882519815;0.892562634016736;0.857344535770747;0.804102234148151;37.0;28.0;32.0;6.0;54.0;42.0;50.0;8.0;1.45945945945946;1.5;1.5625;1.33333333333333;
0.0;2.72323476587132;3.5;2.72323476587132;2.72323476587132;0.550006543129341;-0.0;0.550006543129341;0.550006543129341;39.0;2.0;37.0;37.0;21.0;0.0;21.0;21.0;0.538461538461538;0.0;0.567567567567568;0.567567567567568;
1.0;2.690081188856;3.10722112899934;2.66775620976305;2.22829129052675;0.508812822854614;0.3;0.720415235994842;0.3;18.0;2.0;5.0;3.0;10.0;2.0;4.0;2.0;0.555555555555556;1.0;0.8;0.666666666666667;
0.0;3.08451142554369;3.46737270614055;3.08451142554369;3.06536836151385;0.340108578104855;0.3;0.340108578104855;0.359557025988567;36.0;3.0;36.0;33.0;21.0;1.0;21.0;20.0;0.583333333333333;0.333333333333333;0.583333333333333;0.606060606060606;
0.0;2.99052029865061;3.37083648238729;2.99052029865061;2.99052029865061;0.375743586353434;0.3;0.375743586353434;0.442783094998846;15.0;2.0;15.0;15.0;8.0;1.0;8.0;8.0;0.533333333333333;0.5;0.533333333333333;0.533333333333333;
0.0;3.0365128612458;2.85566421532321;3.05479045542229;3.18754128215501;0.626667980482111;0.3;0.665579434273679;0.649068838867584;28.0;2.0;7.0;5.0;21.0;2.0;5.0;3.0;0.75;1.0;0.714285714285714;0.6;
1.0;2.6556086735645;3.13907217586269;2.4416897863854;2.35349058073316;0.612831611028693;0.66259327442756;0.578474946608053;0.644766868551346;25.0;2.0;12.0;11.0;21.0;2.0;9.0;8.0;0.84;1.0;0.75;0.727272727272727;
0.0;2.73025888235058;3.5;2.73025888235058;2.73025888235058;0.484116844739779;-0.0;0.484116844739779;0.484116844739779;36.0;3.0;34.0;34.0;10.0;0.0;10.0;10.0;0.277777777777778;0.0;0.294117647058824;0.294117647058824;
1.0;2.95938101832123;2.95938101832123;3.5;3.5;0.625585780415346;0.625585780415346;0.3;0.3;25.0;25.0;0.0;0.0;21.0;21.0;0.0;0.0;0.84;0.84;0.0;0.0;
0.0;2.77154576097545;3.27660851191501;2.77154576097545;2.77154576097545;0.491936019401679;0.3;0.491936019401679;0.480745706455854;18.0;4.0;18.0;18.0;19.0;1.0;19.0;19.0;1.05555555555556;0.25;1.05555555555556;1.05555555555556;
0.0;3.00455963429786;3.38961605182983;3.18722125086239;3.18722125086239;0.422252844650639;0.3;0.369487874562216;0.397463205886919;55.0;2.0;31.0;30.0;33.0;1.0;14.0;14.0;0.6;0.5;0.451612903225806;0.466666666666667;
0.0;3.40490459400803;3.5;3.40490459400803;3.40490459400803;0.643145993650357;-0.0;0.643145993650357;0.643145993650357;8.0;2.0;8.0;8.0;2.0;0.0;2.0;2.0;0.25;0.0;0.25;0.25;
1.0;2.93805791458024;2.93805791458024;3.5;3.5;0.603977631375058;0.603977631375058;0.3;0.3;23.0;23.0;0.0;0.0;21.0;21.0;0.0;0.0;0.91304347826087;0.91304347826087;0.0;0.0;
1.0;2.82256517524568;2.82256517524568;2.82256517524568;3.5;0.637424256488016;0.637424256488016;0.637424256488016;-0.0;42.0;37.0;40.0;3.0;66.0;66.0;66.0;0.0;1.57142857142857;1.78378378378378;1.65;0.0;
0.0;2.86642036311909;3.5;2.36851444892415;2.36851444892415;0.117533721908829;-0.0;0.159390991468909;0.159390991468909;13.0;1.0;8.0;8.0;4.0;0.0;2.0;2.0;0.307692307692308;0.0;0.25;0.25;
0.0;2.86995146552922;3.38370981190203;3.38370981190203;3.5;0.488635143669781;0.3;0.3;-0.0;23.0;2.0;5.0;3.0;5.0;2.0;2.0;0.0;0.217391304347826;1.0;0.4;0.0;
1.0;1.9722204045364;1.76103435288722;2.02038802429493;1.8613830190644;0.707957177533846;0.758051570751014;0.768630917025434;0.874789985942706;21.0;11.0;14.0;4.0;21.0;14.0;19.0;5.0;1.0;1.27272727272727;1.35714285714286;1.25;
0.0;2.94742344240606;3.15539968026299;2.98013629303466;2.95822836963112;0.415945937955673;0.3;0.439982280818414;0.486747495709999;54.0;2.0;40.0;38.0;11.0;1.0;9.0;8.0;0.203703703703704;0.5;0.225;0.210526315789474;
0.0;3.16340877959498;3.5;3.39394681267055;3.39394681267055;0.30300947307038;-0.0;0.278027878579238;0.278027878579238;26.0;2.0;21.0;19.0;7.0;0.0;5.0;5.0;0.269230769230769;0.0;0.238095238095238;0.263157894736842;
0.0;3.18831204174527;3.5;3.18831204174527;3.18831204174527;0.658483772523537;-0.0;0.658483772523537;0.658483772523537;5.0;2.0;5.0;3.0;4.0;0.0;4.0;4.0;0.8;0.0;0.8;1.33333333333333;
1.0;2.6690781585211;2.46005355826368;2.47313369596518;2.58039082511748;0.645099883660843;0.556505814557258;0.575790277261545;0.688866707347358;57.0;37.0;41.0;4.0;79.0;41.0;46.0;5.0;1.3859649122807;1.10810810810811;1.1219512195122;1.25;
1.0;1.70888579880923;0.444449789862589;1.70888579880923;1.70888579880923;0.721042344464397;0.3;0.721042344464397;0.712312059919654;40.0;2.0;40.0;39.0;40.0;2.0;40.0;40.0;1.0;1.0;1.0;1.02564102564103;
1.0;1.06182817476577;1.28101724373329;1.06182817476577;1.06182817476577;0.800660767354182;0.3;0.800660767354182;0.776615833933221;8.0;2.0;8.0;7.0;11.0;2.0;11.0;11.0;1.375;1.0;1.375;1.57142857142857;
1.0;2.39440883054449;2.33237989225569;2.39440883054449;2.82861139856609;0.673044267132143;0.660316817605402;0.673044267132143;0.3;20.0;16.0;20.0;4.0;16.0;14.0;16.0;2.0;0.8;0.875;0.8;0.5;
0.0;3.18530045924854;3.5;3.18530045924854;3.18530045924854;0.485655358860127;-0.0;0.485655358860127;0.485655358860127;15.0;5.0;15.0;10.0;5.0;0.0;5.0;5.0;0.333333333333333;0.0;0.333333333333333;0.5;
1.0;1.93064502742167;1.07855368195676;1.57782322141859;1.57782322141859;0.627402971833487;0.910241056702376;0.766628225369859;0.736613617349866;25.0;3.0;12.0;12.0;13.0;2.0;8.0;8.0;0.52;0.666666666666667;0.666666666666667;0.666666666666667;
0.0;2.67961461662658;2.90713719040202;2.78615720988231;2.76134991312448;0.612341798001145;0.3;0.576630015698241;0.524609008768214;34.0;3.0;24.0;24.0;33.0;2.0;25.0;24.0;0.970588235294118;0.666666666666667;1.04166666666667;1.0;
1.0;2.63700822285823;3.5;2.58211674260523;2.58211674260523;0.510162825555481;-0.0;0.495593580399911;0.495593580399911;51.0;2.0;43.0;43.0;32.0;0.0;28.0;28.0;0.627450980392157;0.0;0.651162790697674;0.651162790697674;
0.0;2.81423889138975;3.5;2.81423889138975;2.81423889138975;0.434892281749222;-0.0;0.434892281749222;0.434892281749222;49.0;2.0;49.0;47.0;10.0;0.0;10.0;10.0;0.204081632653061;0.0;0.204081632653061;0.212765957446809;
1.0;1.53893256466828;0.736578308692689;1.62374208658419;1.6508229472425;0.77149896744471;0.938547265901486;0.749956839633652;0.737558881772827;58.0;2.0;47.0;46.0;43.0;3.0;33.0;32.0;0.741379310344828;1.5;0.702127659574468;0.695652173913043;
1.0;2.08695350459304;2.7184232256365;2.08695350459304;1.96448943679239;0.719708774710089;0.367868979973188;0.719708774710089;0.722902200628173;19.0;3.0;19.0;18.0;32.0;4.0;32.0;29.0;1.68421052631579;1.33333333333333;1.68421052631579;1.61111111111111;
0.0;3.03451983499547;3.5;3.18136303908348;3.18136303908348;0.361008092987863;-0.0;0.364937800285316;0.364937800285316;37.0;1.0;24.0;24.0;8.0;0.0;5.0;5.0;0.216216216216216;0.0;0.208333333333333;0.208333333333333;
0.0;2.87489362799918;3.5;3.5;3.5;0.3;-0.0;-0.0;-0.0;19.0;2.0;13.0;13.0;1.0;0.0;0.0;0.0;0.0526315789473684;0.0;0.0;0.0;
1.0;2.48517586240554;2.86056757919669;2.48831468589788;2.46819290788173;0.628730023983765;0.3;0.693957519153544;0.692463949660735;83.0;2.0;58.0;56.0;57.0;2.0;39.0;37.0;0.686746987951807;1.0;0.672413793103448;0.660714285714286;
